  1601   -2     0.00002500     0.00000000
  1602   -2     0.00002500     0.00000000
  1603   -2     0.00002500     0.00000000
  1604   -2     0.00002500     0.00000000
  1605   -2     0.00002500     0.00000000
  1606   -2     0.00002500     0.00000000
  1607   -2     0.00002500     0.00000000
  1608   -2     0.00002500     0.00000000
  1609   -2     0.00002500     0.00000000
  1610   -2     0.00002500     0.00000000
  1611   -2     0.00002500     0.00000000
  1612   -2     0.00002500     0.00000000
  1613   -2     0.00002500     0.00000000
  1614   -2     0.00002500     0.00000000
  1615   -2     0.00002500     0.00000000
  1616   -2     0.00002500     0.00000000
  1617   -2     0.00002500     0.00000000
  1618   -2     0.00002500     0.00000000
  1619   -2     0.00002500     0.00000000
  1620   -2     0.00002500     0.00000000
  1621   -2     0.00002500     0.00000000
  1622   -2     0.00002500     0.00000000
  1623   -2     0.00002500     0.00000000
  1624   -2     0.00002500     0.00000000
  1625   -2     0.00002500     0.00000000
  1626   -2     0.00002500     0.00000000
  1627   -2     0.00002500     0.00000000
  1628   -2     0.00002500     0.00000000
  1629   -2     0.00002500     0.00000000
  1630   -2     0.00002500     0.00000000
  1631   -2     0.00002500     0.00000000
  1632   -2     0.00002500     0.00000000
  1633   -2     0.00002500     0.00000000
  1634   -2     0.00002500     0.00000000
  1635   -2     0.00002500     0.00000000
  1636   -2     0.00002500     0.00000000
  1637   -2     0.00002500     0.00000000
  1638   -2     0.00002500     0.00000000
  1639   -2     0.00002500     0.00000000
  1640   -2     0.00002500     0.00000000
  1641   -2     0.00002500     0.00000000
  1642   -2     0.00002500     0.00000000
  1643   -2     0.00002500     0.00000000
  1644   -2     0.00002500     0.00000000
  1645   -2     0.00002500     0.00000000
  1646   -2     0.00002500     0.00000000
  1647   -2     0.00002500     0.00000000
  1648   -2     0.00002500     0.00000000
  1649   -2     0.00002500     0.00000000
  1650   -2     0.00002500     0.00000000
  1651   -2     0.00002500     0.00000000
  1652   -2     0.00002500     0.00000000
  1653   -2     0.00002500     0.00000000
  1654   -2     0.00002500     0.00000000
  1655   -2     0.00002500     0.00000000
  1656   -2     0.00002500     0.00000000
  1657   -2     0.00002500     0.00000000
  1658   -2     0.00002500     0.00000000
  1659   -2     0.00002500     0.00000000
  1660   -2     0.00002500     0.00000000
  1661   -2     0.00002500     0.00000000
  1662   -2     0.00002500     0.00000000
  1663   -2     0.00002500     0.00000000
  1664   -2     0.00002500     0.00000000
  1665   -2     0.00002500     0.00000000
  1666   -2     0.00002500     0.00000000
  1667   -2     0.00002500     0.00000000
  1668   -2     0.00002500     0.00000000
  1669   -2     0.00002500     0.00000000
  1670   -2     0.00002500     0.00000000
  1671   -2     0.00002500     0.00000000
  1672   -2     0.00002500     0.00000000
  1673   -2     0.00002500     0.00000000
  1674   -2     0.00002500     0.00000000
  1675   -2     0.00002500     0.00000000
  1676   -2     0.00002500     0.00000000
  1677   -2     0.00002500     0.00000000
  1678   -2     0.00002500     0.00000000
  1679   -2     0.00002500     0.00000000
  1680   -2     0.00002500     0.00000000
  1681   -2     0.00002500     0.00000000
